-33.49427,151.36335
-33.4312,151.36747
-33.42088,151.32833
-33.41969,151.33351
-33.41812,151.28903
-33.41049,151.37445
-33.4063,151.28938
-33.40624,151.28938
-33.40613,151.28941
-33.40612,151.28949
-33.40606,151.28882
-33.40606,151.29041
-33.40605,151.28958
-33.40605,151.2905
-33.40604,151.29052
-33.40603,151.2901
-33.40599,151.28915
-33.40596,151.28942
-33.40595,151.29028
-33.40594,151.28953
-33.40588,151.28938
-33.40568,151.2904
-33.40233,151.28694
-33.39067,148.01508
-33.39061,148.01495
-33.38834,148.01086
-33.3752,149.18914
-33.37369,151.48162
-33.35397,151.49692
-33.3528,151.44471
-33.35221,151.49711
-33.3522,151.49708
-33.34564,151.50021
-33.34384,151.37109
-33.34364,151.37123
-33.27197,151.40557
-33.26597,151.54519
-33.26344,151.53465
-33.25602,151.40114
-33.25602,151.4012
-33.25592,151.40123
-33.2559,151.40111
-33.25101,151.39869
-33.23638,151.43575
-33.23213,151.41915
-33.2303,151.42527
-33.23006,151.42494
-33.22966,151.42426
-33.22804,151.42131
-33.22604,151.42519
-33.22463,151.42711
-33.22088,151.43669
-33.21953,151.43858
-33.171,138.00899
-33.16864,138.01092
-33.14963,151.47928
-33.08686,148.17873
-33.08472,148.17851
-33.08472,148.17866
-33.08468,148.1785
-33.00497,151.64277
-33.00143,151.57062
-32.99495,151.68464
-32.98846,151.51772
-32.94643,151.65603
-32.94625,151.65715
-32.94333,151.64141
-32.94288,151.66639
-32.94012,151.667
-32.93282,151.63669
-32.92578,151.73391
-32.91715,151.59753
-32.91697,151.59729
-32.91595,151.72866
-32.90466,151.68255
-32.89997,151.47069
-32.89919,151.47055
-32.88514,151.72563
-32.86423,151.3991
-32.82055,151.70192
-32.82006,151.70132
-32.82004,151.70126
-32.82002,151.70129
-32.81576,151.82042
-32.81532,151.81614
-32.81421,151.45133
-32.80871,151.84662
-32.80788,151.50356
-32.80661,151.50509
-32.79777,151.51576
-32.79524,151.517
-32.79031,151.91139
-32.788,151.74221
-32.78694,151.63195
-32.77114,148.21182
-32.77047,148.21262
-32.76513,148.20978
-32.76443,151.59061
-32.76243,151.71459
-32.76077,151.58614
-32.73329,151.74388
-32.71673,151.49704
-32.71646,151.49736
-32.7163,151.49721
-32.71625,151.49724
-32.71624,151.49715
-32.71621,151.49726
-32.71608,151.49865
-32.71606,151.49785
-32.71603,151.49855
-32.65592,151.79375
-32.59631,151.19834
-32.59553,151.19795
-32.4079,151.75395
-32.40684,151.75662
-32.40596,151.75638
-32.32202,150.7966
-32.29927,150.87655
-32.26805,150.89195
-32.08444,115.84895
-32.0838,152.42541
-32.08373,152.42541
-32.06641,150.87167
-32.06117,150.87144
-32.05905,150.8706
-32.05861,150.86961
-32.05832,150.86896
-32.05644,152.26687
-32.04741,150.85896
-32.03619,150.86389
-32.03412,150.86484
-32.03372,150.86377
-32.03233,150.86571
-31.97128,115.95714
-31.94852,115.96475
-31.94819,115.96484
-31.94264,115.96182
-31.94227,115.9666
-31.94041,115.96238
-31.94036,115.96201
-31.93818,115.97665
-31.92209,115.95658
-31.92142,116.0046
-31.92138,116.00455
-31.92125,116.00462
-31.92115,116.00518
-31.9211,116.00531
-31.92109,116.00529
-31.92108,115.95879
-31.92108,116.00457
-31.92103,116.00518
-31.92095,116.00478
-31.92094,116.00462
-31.92089,116.00541
-31.92087,116.00538
-31.92087,116.00545
-31.92083,116.00466
-31.9208,116.00456
-31.92075,116.00477
-31.91885,115.82445
-31.91855,115.8243
-31.91776,115.82404
-31.91771,115.82408
-31.91463,152.45755
-31.9137,115.82333
-31.91172,152.46447
-31.90786,115.8269
-31.90702,115.82242
-31.89985,152.48942
-31.89712,115.81461
-31.89569,116.01461
-31.78351,116.01239
-31.78338,116.01222
-31.69637,115.80716
-31.60825,152.47103
-31.60718,152.48241
-31.60717,152.48255
-31.55882,147.18855
-31.10563,151.57309
-30.97833,150.2444
-30.97804,150.24438
-30.97514,150.24369
-30.97444,150.24423
-30.31763,153.10016
-30.31521,153.08919
-30.31519,153.08848
-30.31517,153.08901
-30.31512,153.08859
-30.31508,153.08901
-30.29834,153.11501
-30.28474,153.12596
-30.27424,153.13482
-30.10733,153.18934
-29.88826,153.06002
-29.88792,153.05995
-29.80204,153.02998
-29.80101,153.02933
-29.79974,153.02852
-29.79681,153.02683
-29.79507,153.02471
-29.78534,153.02871
-29.78389,153.03218
-29.78382,153.03218
-29.78362,153.03279
-29.70933,151.63798
-29.6997,153.1235
-29.67382,153.1313
-29.66693,153.13328
-29.66395,153.13411
-29.65961,153.13339
-29.65774,153.13387
-29.65053,153.13614
-29.65007,153.13636
-29.63727,153.14214
-29.63692,153.14212
-29.57329,153.14452
-29.57061,153.14656
-29.56851,153.14813
-29.56765,153.14818
-29.56472,153.14801
-29.56347,153.15058
-29.53413,153.19487
-29.50304,153.20108
-29.50207,153.20204
-29.4744,153.20658
-29.47124,153.20646
-29.47118,153.20839
-29.4711,153.20414
-29.47104,153.20464
-29.47104,153.2081
-29.47022,153.20854
-29.46941,153.20739
-29.46758,153.20805
-29.46748,153.20815
-29.46565,153.20986
-29.46315,153.21145
-29.46303,153.2117
-29.46263,153.21209
-29.43188,153.33743
-28.90223,153.47777
-28.16526,153.54996
-28.05951,153.4206
-28.05392,153.41087
-27.98666,153.33598
-27.96289,153.39692
-27.91065,153.39582
-27.89018,153.30803
-27.89016,153.30778
-27.81925,153.02964
-27.75288,153.25529
-27.75286,153.2555
-27.75281,153.25533
-27.75278,153.25491
-27.75261,153.25513
-27.75242,153.25499
-27.75236,153.22933
-27.75196,153.25541
-27.75196,153.25564
-27.75196,153.25574
-27.75193,153.25572
-27.75189,153.25508
-27.75188,153.2556
-27.75186,153.25551
-27.73822,153.35659
-27.73635,153.20343
-27.73572,153.20605
-27.72765,153.20256
-27.72646,153.03038
-27.72597,153.20304
-27.69138,153.1591
-27.69133,153.15914
-27.67783,153.07153
-27.67782,153.07155
-27.67782,153.07162
-27.67779,153.07049
-27.67747,153.07107
-27.67742,153.07096
-27.6774,153.07092
-27.65778,153.02346
-27.64335,153.16172
-27.62145,153.12353
-27.61426,153.12805
-27.61421,153.12804
-27.61382,153.12815
-27.61322,153.12895
-27.61265,153.14226
-27.61116,153.12501
-27.61043,153.12851
-27.59944,153.11494
-27.59916,153.11464
-27.58658,153.03741
-27.58654,153.03752
-27.58642,153.03731
-27.5864,153.03721
-27.58636,153.03735
-27.58628,153.03734
-27.58627,153.03708
-27.58627,153.03764
-27.58624,153.03715
-27.58623,153.03698
-27.58623,153.03701
-27.58623,153.0371
-27.58622,153.03696
-27.5862,153.03942
-27.58615,153.03691
-27.58615,153.03706
-27.58615,153.03716
-27.58614,153.03693
-27.58613,153.0371
-27.58613,153.03712
-27.58611,153.03716
-27.5861,153.03699
-27.58604,153.03689
-27.58603,153.03697
-27.58601,153.03712
-27.586,153.03702
-27.58595,153.03703
-27.58592,153.03703
-27.58587,153.03586
-27.5856,153.0372
-27.57082,151.96584
-27.57012,153.03167
-27.56971,153.03182
-27.55825,152.79521
-27.55802,152.79522
-27.55802,152.79532
-27.54921,152.31562
-27.54466,153.11469
-27.52219,151.85999
-27.50959,153.15699
-27.50848,153.16715
-27.43103,153.15079
-27.38731,153.10939
-27.38189,153.16833
-27.38173,153.16811
-27.38001,153.16899
-27.37718,153.16689
-27.3265,153.05595
-27.07453,153.01693
-26.74369,150.63125
-26.74216,150.63235
-26.74006,150.63096
-26.73917,150.63012
-26.73802,150.62754
-26.73679,150.62822
-26.70079,153.12215
-26.70061,153.12156
-26.70056,153.12126
-26.67039,153.09159
-26.57562,148.78526
-26.57548,148.78697
-26.52738,153.07185
-26.52607,153.06645
-26.50081,153.08221
-26.17566,152.64491
-24.8767,152.36131
-24.86982,152.37978
-23.96054,-46.29686
-21.41453,149.15222
-21.34421,148.93827
-21.34261,148.93871
-21.3407,148.93811
-21.34014,148.93786
-21.33988,148.93779
-21.33971,148.93786
-21.33814,148.93853
-21.33309,148.94028
-21.3325,148.94023
-21.19639,149.14854
-21.19392,149.12916
-21.19309,149.12089
-21.19045,149.12472
-21.18341,149.12581
-21.16892,149.12946
-21.16842,149.12675
-21.16729,149.12603
-21.16723,149.13018
-21.16712,149.13023
-21.16151,149.12896
-21.15606,149.12938
-21.15306,149.13018
-21.15255,149.13009
-21.14992,149.13061
-21.14965,149.13051
-21.14886,149.1308
-21.12561,149.1336
-21.1168,149.12903
-21.11542,149.20097
-21.11541,149.201
-21.11538,149.20099
-21.10292,149.21601
-21.06926,149.08501
-21.06919,149.08512
-21.06912,149.08507
-19.63961,-43.95716
-19.54973,147.09782
-19.5488,147.09663
-19.54151,147.08887
-19.53232,147.07976
-19.37826,146.82855
-16.88611,145.75523
-16.87081,145.74992
-16.8707,145.74989
-16.86835,145.74664
-16.86676,145.73996
-16.86673,145.73997
-16.8666,145.73976
-16.86545,145.74525
-11.9354,-77.13124
10.62031,99.21142
10.62455,99.21207
11.03156,-74.84345
13.46104,144.83411
17.71843,-64.76946
17.71856,-64.7689
17.71856,-64.76883
17.71856,-64.76877
17.71857,-64.76872
17.71858,-64.76874
17.71859,-64.76892
17.71859,-64.76879
17.7186,-64.76901
17.71862,-64.76882
17.71862,-64.76877
17.71863,-64.76874
17.71864,-64.769
17.71864,-64.76879
17.71867,-64.76873
19.58436,-155.95588
19.60123,-155.96083
19.60132,-155.9609
19.60166,-155.96107
19.60675,-155.96352
19.68384,-156.01146
19.68387,-156.01146
19.68398,-156.01113
19.6841,-156.01173
19.6841,-156.01161
19.6847,-156.01191
19.68492,-156.01134
19.72863,-155.05649
19.92301,-155.78939
20.0288,-155.63842
20.02905,-155.63857
20.02905,-155.63855
20.02911,-155.63859
20.02933,-155.63875
20.02956,-155.63892
20.02973,-155.63909
20.03032,-155.63958
20.03036,-155.63956
20.03067,-155.63914
20.03072,-155.64066
20.03089,-155.63799
20.03137,-155.63802
20.03138,-155.6382
20.03142,-155.6379
20.0316,-155.63781
20.03234,-155.63522
20.03235,-155.63515
20.03236,-155.63532
20.03239,-155.63533
20.0324,-155.63537
20.0324,-155.63531
20.03246,-155.63538
20.03248,-155.63523
20.03249,-155.63539
20.03251,-155.63542
20.03255,-155.63538
20.03257,-155.6354
20.03271,-155.63545
20.03274,-155.63548
20.03274,-155.63546
20.03288,-155.63546
20.03389,-155.63457
20.03394,-155.63466
20.03422,-155.63403
20.03497,-155.63152
20.03508,-155.63239
20.03512,-155.63245
20.0352,-155.63246
20.03608,-155.82862
20.03632,-155.62586
20.03647,-155.62598
20.03668,-155.6257
20.22776,-155.78133
20.7218,-156.44659
20.74379,-156.31433
20.74901,-156.43693
20.76636,-156.45755
20.76698,-156.45684
20.79628,-156.51129
20.79635,-156.51125
20.81084,-156.45135
20.81085,-156.45127
20.81207,-156.62317
20.81231,-156.62348
20.81242,-156.62178
20.81373,-156.62493
20.82088,-156.33209
20.82266,-156.50644
20.82737,-156.50659
20.83084,-156.3423
20.83085,-156.34237
20.83525,-156.64714
20.83527,-156.64713
20.83786,-156.32788
20.83997,-156.50609
20.84303,-156.64365
20.84309,-156.64366
20.84743,-156.65539
20.84791,-156.65591
20.84996,-156.50426
20.85109,-156.49029
20.85112,-156.49264
20.85322,-156.66193
20.85642,-156.30869
20.85657,-156.50337
20.86154,-156.42047
20.86172,-156.42005
20.86197,-156.42066
20.86235,-156.42035
20.86389,-156.66967
20.87112,-156.5016
20.87161,-156.30496
20.87161,-156.30494
20.87164,-156.30492
20.87166,-156.30477
20.87167,-156.30451
20.87169,-156.305
20.87181,-156.30502
20.87187,-156.30491
20.87217,-156.3042
20.87851,-156.45036
20.87941,-156.49848
20.87942,-156.49852
20.87945,-156.49869
20.87945,-156.49858
20.87946,-156.49845
20.87946,-156.49819
20.87948,-156.49841
20.87948,-156.4982
20.8795,-156.4985
20.87951,-156.49855
20.87952,-156.49861
20.87953,-156.49861
20.87953,-156.49847
20.87954,-156.49861
20.87954,-156.49857
20.87955,-156.49862
20.87965,-156.49868
20.87966,-156.49872
20.87968,-156.49868
20.87969,-156.49872
20.87971,-156.49879
20.87976,-156.49871
20.87989,-156.49867
20.87999,-156.44019
20.88007,-156.44685
20.88011,-156.43093
20.88329,-156.29993
20.88331,-156.44983
20.88421,-156.49699
20.8866,-156.43297
20.88728,-156.29561
20.88732,-156.29588
20.88734,-156.2959
20.8874,-156.29605
20.88744,-156.29612
20.88748,-156.29616
20.88752,-156.29621
20.88754,-156.29612
20.88756,-156.2962
20.88819,-156.43922
20.88819,-156.4392
20.89036,-156.43698
20.89085,-156.4365
20.89167,-156.48832
20.89169,-156.48858
20.89238,-156.42921
20.8926,-156.46039
20.89457,-156.29231
20.92188,-156.37379
20.92288,-156.69293
20.92308,-156.69287
20.92368,-156.69282
20.99046,105.56482
21.00413,-101.4907
21.01049,105.77262
21.01053,105.77263
21.01136,105.77195
21.01422,105.7649
21.01427,105.76484
21.01467,105.76501
21.01482,105.75929
21.01546,105.76631
21.0155,105.76634
21.01575,105.76633
21.01625,105.76716
21.0174,105.76507
21.01902,105.76399
21.28176,-157.7973
21.28178,-157.79732
21.2818,-157.79738
21.2818,-157.79737
21.28185,-157.79729
21.28187,-157.79737
21.28201,-157.79681
21.28202,-157.79775
21.28203,-157.79768
21.2821,-157.79774
21.28264,-157.79901
21.28313,-157.79815
21.28655,-157.79722
21.28722,-157.78773
21.29246,-157.8164
21.2929,-157.81807
21.29412,-157.81962
21.29854,-157.82231
21.29861,-157.86539
21.30087,-158.08288
21.30149,-157.84531
21.30457,-157.81984
21.30566,-157.82239
21.30715,-157.817
21.30783,-157.88049
21.30816,-157.88106
21.30851,-157.87949
21.30859,-158.03065
21.30867,-157.87952
21.30868,-158.03166
21.30873,-157.87982
21.30877,-158.03068
21.3092,-157.87868
21.30931,-157.81906
21.30977,-157.88138
21.30995,-157.88548
21.30998,-157.88542
21.31035,-157.88359
21.31231,-158.09262
21.31231,-158.09239
21.31238,-158.09233
21.31245,-158.09211
21.31247,-158.09264
21.31249,-158.09256
21.31255,-158.09244
21.31255,-158.09206
21.31257,-158.09201
21.31264,-157.85821
21.31267,-158.0926
21.31267,-158.09247
21.31273,-158.09213
21.31274,-158.0921
21.31278,-158.09242
21.31278,-158.09209
21.31285,-158.09222
21.31285,-158.0922
21.31286,-158.09211
21.31288,-158.09207
21.31299,-158.09206
21.31303,-158.092
21.31311,-158.09207
21.31334,-157.85881
21.31387,-157.85837
21.31746,-157.88041
21.31986,-157.80932
21.31999,-157.88283
21.32005,-157.80832
21.32018,-157.88299
21.32028,-157.85212
21.32175,-157.85089
21.32307,-157.80219
21.32585,-157.80254
21.3259,-157.80259
21.32591,-157.80255
21.32605,-157.95754
21.32677,-157.89003
21.32678,-157.89018
21.32678,-157.89005
21.32688,-157.89016
21.3269,-157.89006
21.32701,-157.89021
21.32723,-157.89047
21.32729,-157.89085
21.32756,-157.84592
21.32763,-157.84594
21.32763,-157.8459
21.32765,-157.84596
21.32967,-157.93307
21.32969,-157.9326
21.32975,-157.93318
21.32978,-157.93316
21.3298,-157.93295
21.32982,-157.93295
21.32984,-158.03748
21.32991,-157.93308
21.32992,-157.93306
21.32993,-157.93273
21.33018,-158.03459
21.33241,-157.84274
21.33249,-157.84271
21.33331,-158.07292
21.33515,-157.92592
21.33535,-157.87615
21.33539,-157.9262
21.33544,-157.92641
21.33554,-157.92631
21.33554,-157.92601
21.33557,-157.92618
21.3356,-157.92625
21.33562,-157.92642
21.33564,-157.92624
21.33569,-157.92634
21.33569,-157.92626
21.33569,-157.92618
21.33572,-157.92633
21.33572,-157.92626
21.33575,-157.92639
21.33578,-157.92637
21.33588,-157.92643
21.3361,-157.92604
21.33733,-157.92317
21.33742,-157.92506
21.33758,-157.92588
21.33778,-157.92546
21.33782,-157.92483
21.33812,-157.92413
21.33849,-157.85796
21.33859,-157.89833
21.33862,-157.89844
21.33866,-157.89844
21.33951,-157.8584
21.33983,-157.85836
21.34612,-157.89979
21.34624,-158.02574
21.34826,-158.02521
21.35205,-157.93523
21.35302,-157.95439
21.35308,-157.93558
21.35377,-157.95402
21.35707,-158.06621
21.35708,-158.0662
21.36233,-158.04757
21.36341,-158.04378
21.36559,-157.93703
21.38297,-157.81389
21.39005,-158.14945
21.3927,-157.81512
21.39292,-157.81469
21.39298,-157.81465
21.39427,-157.98517
21.39551,-158.01115
21.39585,-158.01073
21.39638,-157.97908
21.40256,-157.80755
21.40272,-157.80722
21.40284,-157.80722
21.40285,-157.80724
21.40289,-157.80723
21.40295,-157.80723
21.40309,-157.80735
21.40323,-157.80648
21.40639,-157.78168
21.40887,-157.77936
21.40889,-157.77936
21.40905,-157.77914
21.40964,-157.77762
21.41057,-157.77833
21.41063,-157.77818
21.41678,-157.76457
21.41681,-157.76456
21.41682,-157.76456
21.4225,-157.80321
21.4226,-157.80278
21.42267,-157.80248
21.42393,-157.76336
21.42628,-157.80728
21.42634,-157.80719
21.42644,-157.80697
21.42649,-157.80698
21.42882,-157.80796
21.42937,-158.00444
21.42981,-157.80806
21.42985,-157.80804
21.43074,-157.80698
21.43351,-157.80988
21.43481,-157.81135
21.43484,-157.81137
21.43487,-157.81128
21.43491,-157.81129
21.43769,-157.81271
21.43787,-157.81285
21.43958,-158.18528
21.44804,-157.77509
21.45351,-157.77381
21.45525,-157.77317
21.47957,-158.04413
21.48874,-158.06076
21.49438,-158.0595
21.49586,-158.07831
21.50045,-158.05746
21.50108,-158.05774
21.50249,-158.06965
21.50388,-158.06816
21.50464,-158.06752
21.50486,-158.06707
21.50503,-158.0669
21.50524,-158.06636
21.50557,-158.06177
21.50909,-158.14576
21.50996,-158.14754
21.51001,-158.14751
21.51159,-158.1527
21.51364,-158.1626
21.51366,-158.16265
21.51367,-158.16259
21.52388,-158.16836
21.67727,-157.9488
21.90356,-159.46728
21.90636,-159.47057
21.91066,-159.46634
21.91957,-159.46895
21.91958,-159.46911
21.92085,-159.46907
21.93191,-159.46804
21.93691,-159.46812
21.93736,-159.46794
21.93826,-159.46804
21.95029,-159.46609
21.95462,-159.35755
21.95462,-159.35735
21.9596,-159.67243
21.96386,-159.44459
21.96398,-159.44486
21.96412,-159.44454
21.96417,-159.44443
21.96421,-159.44441
21.96423,-159.44437
21.96424,-159.4443
21.96742,-159.38153
21.96744,-159.38171
21.96871,-159.38083
21.97005,-159.38122
21.97038,-159.38103
21.97066,-159.3811
21.9885,-159.3584
21.98851,-159.35844
21.98854,-159.35841
21.98858,-159.35861
21.98867,-159.3594
22.03239,-159.77987
22.08332,-159.34007
22.08413,-159.34507
22.08749,-159.34849
22.08846,-159.35194
22.22725,-159.47461
25.64932,-80.43473
25.64979,-80.43757
25.76651,-80.38549
25.79121,-80.29045
25.79242,-80.29223
25.79458,-80.29468
25.79684,-80.29876
25.79685,-80.30115
25.79709,-80.27338
25.79742,-80.27051
25.81642,-80.31632
25.81699,-80.31564
25.81699,-80.31544
25.81732,-80.31556
25.81738,-80.31567
25.81795,-80.3152
25.82757,-80.3218
25.88264,-80.21055
25.88461,-80.29136
25.89565,-80.34064
25.89578,-80.34076
25.89738,-80.34327
25.89742,-80.33368
25.89758,-80.33614
25.89956,-80.27492
25.91629,-81.72606
25.93809,-80.21286
25.94311,-80.20679
25.94319,-80.42921
25.94338,-80.42892
25.94346,-80.42885
25.94347,-80.42921
25.94357,-80.42931
25.94373,-80.42927
25.94614,-80.20654
25.97048,-80.30111
25.97071,-80.30297
25.9711,-80.27887
25.97149,-80.28326
25.97246,-80.24194
25.97247,-80.24282
25.9853,-80.32528
26.00531,-80.12531
26.01658,-80.20733
26.0537,-80.14531
26.05384,-81.69786
26.07386,-80.16228
26.07529,-80.16204
26.07542,-80.15772
26.07545,-80.16193
26.08043,-80.11506
26.08927,-80.21819
26.08931,-80.21837
26.08942,-80.21819
26.09561,-80.41036
26.09656,-98.21344
26.09702,-81.72654
26.10438,-80.40325
26.10493,-98.24926
26.10493,-98.2492
26.10536,-98.24968
26.10556,-98.24981
26.1056,-98.24982
26.10766,-81.74749
26.11623,-81.80224
26.12804,-80.13574
26.13142,-80.40173
26.13379,-81.7951
26.13387,-81.79487
26.13399,-80.12188
26.13646,-81.79322
26.13697,-80.21879
26.13739,-80.41849
26.13749,-80.21885
26.13757,-80.21721
26.13984,-81.79184
26.1456,-97.4698
26.15369,-81.69421
26.15375,-81.69434
26.15955,-81.72348
26.17708,-81.7905
26.18428,-81.70453
26.18733,-80.25172
26.2,-80.16547
26.20015,-81.81269
26.20422,-80.15236
26.20825,-98.28726
26.21363,-81.77997
26.21381,-81.77974
26.21389,-81.77996
26.21392,-81.77998
26.21395,-81.78
26.21395,-81.77988
26.21397,-81.77998
26.21397,-81.77992
26.21398,-81.77999
26.21425,-81.77969
26.21434,-81.77974
26.23042,-81.54048
26.2305,-81.54669
26.23063,-81.54148
26.24532,-81.69294
26.26995,-81.78984
26.28556,-81.52149
